796	9.093	8.5524
797	9.0958	8.5542
798	9.0987	8.5561
799	9.1015	8.5579
800	9.1044	8.5597
801	9.1072	8.5616
802	9.1101	8.5634
803	9.1129	8.5652
804	9.1158	8.5671
805	9.1186	8.5689
806	9.1215	8.5708
807	9.1244	8.5726
808	9.1272	8.5745
809	9.1301	8.5764
810	9.133	8.5782
811	9.1358	8.5801
812	9.1387	8.582
813	9.1415	8.5838
814	9.1444	8.5857
815	9.1473	8.5876
816	9.1502	8.5895
817	9.153	8.5913
818	9.1559	8.5932
819	9.1588	8.5951
820	9.1616	8.597
821	9.1645	8.5989
822	9.1674	8.6008
823	9.1703	8.6027
824	9.1731	8.6046
825	9.176	8.6065
826	9.1789	8.6084
827	9.1818	8.6103
828	9.1847	8.6122
829	9.1875	8.6142
830	9.1904	8.6161
831	9.1933	8.618
832	9.1962	8.6199
833	9.1991	8.6219
834	9.202	8.6238
835	9.2049	8.6257
836	9.2077	8.6277
837	9.2106	8.6296
838	9.2135	8.6315
839	9.2164	8.6335
840	9.2193	8.6354
841	9.2222	8.6374
842	9.2251	8.6393
843	9.228	8.6413
844	9.2309	8.6432
845	9.2338	8.6452
846	9.2367	8.6472
847	9.2396	8.6491
848	9.2425	8.6511
849	9.2454	8.6531
850	9.2483	8.6551
851	9.2512	8.657
852	9.2541	8.659
853	9.257	8.661
854	9.2599	8.663
855	9.2628	8.665
856	9.2657	8.667
857	9.2686	8.669
858	9.2715	8.671
859	9.2744	8.673
860	9.2773	8.675
861	9.2803	8.677
862	9.2832	8.679
863	9.2861	8.681
864	9.289	8.683
865	9.2919	8.685
866	9.2948	8.687
867	9.2977	8.689
868	9.3007	8.6911
869	9.3036	8.6931
870	9.3065	8.6951
871	9.3094	8.6972
872	9.3123	8.6992
873	9.3152	8.7012
874	9.3182	8.7033
875	9.3211	8.7053
876	9.324	8.7073
877	9.3269	8.7094
878	9.3299	8.7114
879	9.3328	8.7135
880	9.3357	8.7156
881	9.3386	8.7176
882	9.3416	8.7197
883	9.3445	8.7217
884	9.3474	8.7238
885	9.3503	8.7259
886	9.3533	8.7279
887	9.3562	8.73
888	9.3591	8.7321
889	9.3621	8.7342
890	9.365	8.7362
891	9.3679	8.7383
892	9.3709	8.7404
893	9.3738	8.7425
894	9.3767	8.7446
895	9.3797	8.7467
896	9.3826	8.7488
897	9.3856	8.7509
898	9.3885	8.753
899	9.3914	8.7551
900	9.3944	8.7572
901	9.3973	8.7593
902	9.4002	8.7614
903	9.4032	8.7635
904	9.4061	8.7657
905	9.4091	8.7678
906	9.412	8.7699
907	9.415	8.772
908	9.4179	8.7741
909	9.4208	8.7763
910	9.4238	8.7784
911	9.4267	8.7805
912	9.4297	8.7827
913	9.4326	8.7848
914	9.4356	8.787
915	9.4385	8.7891
916	9.4415	8.7912
917	9.4444	8.7934
918	9.4474	8.7955
919	9.4503	8.7977
920	9.4533	8.7999
921	9.4562	8.802
922	9.4592	8.8042
923	9.4621	8.8063
924	9.4651	8.8085
925	9.468	8.8107
926	9.471	8.8128
927	9.474	8.815
928	9.4769	8.8172
929	9.4799	8.8194
930	9.4828	8.8216
931	9.4858	8.8237
932	9.4887	8.8259
933	9.4917	8.8281
934	9.4947	8.8303
935	9.4976	8.8325
936	9.5006	8.8347
937	9.5035	8.8369
938	9.5065	8.8391
939	9.5095	8.8413
940	9.5124	8.8435
941	9.5154	8.8457
942	9.5184	8.8479
943	9.5213	8.8501
944	9.5243	8.8523
945	9.5273	8.8546
946	9.5302	8.8568
947	9.5332	8.859
948	9.5362	8.8612
949	9.5391	8.8634
950	9.5421	8.8657
951	9.5451	8.8679
952	9.548	8.8701
953	9.551	8.8724
954	9.554	8.8746
955	9.5569	8.8769
956	9.5599	8.8791
957	9.5629	8.8813
958	9.5658	8.8836
959	9.5688	8.8858
960	9.5718	8.8881
961	9.5748	8.8903
962	9.5777	8.8926
963	9.5807	8.8949
964	9.5837	8.8971
965	9.5867	8.8994
966	9.5896	8.9016
967	9.5926	8.9039
968	9.5956	8.9062
969	9.5986	8.9085
970	9.6015	8.9107
971	9.6045	8.913
972	9.6075	8.9153
973	9.6105	8.9176
974	9.6135	8.9199
975	9.6164	8.9221
976	9.6194	8.9244
977	9.6224	8.9267
978	9.6254	8.929
979	9.6284	8.9313
980	9.6313	8.9336
981	9.6343	8.9359
982	9.6373	8.9382
983	9.6403	8.9405
984	9.6433	8.9428
985	9.6462	8.9451
986	9.6492	8.9474
987	9.6522	8.9497
988	9.6552	8.9521
989	9.6582	8.9544
990	9.6612	8.9567
991	9.6642	8.959
992	9.6671	8.9613
993	9.6701	8.9637
994	9.6731	8.966
995	9.6761	8.9683
996	9.6791	8.9707
997	9.6821	8.973
998	9.6851	8.9753
999	9.6881	8.9777
1000	9.691	8.98
1001	9.694	8.9823
1002	9.697	8.9847
1003	9.7	8.987
1004	9.703	8.9894
1005	9.706	8.9917
1006	9.709	8.9941
1007	9.712	8.9965
1008	9.715	8.9988
1009	9.718	9.0012
1010	9.721	9.0035
1011	9.7239	9.0059
1012	9.7269	9.0083
1013	9.7299	9.0106
1014	9.7329	9.013
1015	9.7359	9.0154
1016	9.7389	9.0178
1017	9.7419	9.0201
1018	9.7449	9.0225
1019	9.7479	9.0249
1020	9.7509	9.0273
1021	9.7539	9.0297
1022	9.7569	9.032
1023	9.7599	9.0344
1024	9.7629	9.0368
1025	9.7659	9.0392
1026	9.7689	9.0416
1027	9.7719	9.044
1028	9.7749	9.0464
1029	9.7779	9.0488
1030	9.7809	9.0512
1031	9.7839	9.0536
1032	9.7869	9.056
1033	9.7899	9.0584
1034	9.7929	9.0609
1035	9.7959	9.0633
1036	9.7989	9.0657
1037	9.8019	9.0681
1038	9.8049	9.0705
1039	9.8079	9.0729
1040	9.8109	9.0754
1041	9.8139	9.0778
1042	9.8169	9.0802
1043	9.8199	9.0827
1044	9.8229	9.0851
1045	9.8259	9.0875
1046	9.8289	9.09
1047	9.8319	9.0924
1048	9.8349	9.0948
1049	9.8379	9.0973
1050	9.8409	9.0997
1051	9.8439	9.1022
1052	9.8469	9.1046
1053	9.8499	9.1071
1054	9.8529	9.1095
1055	9.856	9.112
1056	9.859	9.1144
1057	9.862	9.1169
1058	9.865	9.1194
1059	9.868	9.1218
1060	9.871	9.1243
1061	9.874	9.1267
1062	9.877	9.1292
1063	9.88	9.1317
1064	9.883	9.1342
1065	9.886	9.1366
1066	9.889	9.1391
1067	9.8921	9.1416
1068	9.8951	9.1441
1069	9.8981	9.1465
1070	9.9011	9.149
1071	9.9041	9.1515
1072	9.9071	9.154
1073	9.9101	9.1565
1074	9.9131	9.159
1075	9.9161	9.1615
1076	9.9191	9.164
1077	9.9222	9.1665
1078	9.9252	9.169
1079	9.9282	9.1715
1080	9.9312	9.174
1081	9.9342	9.1765
1082	9.9372	9.179
1083	9.9402	9.1815
1084	9.9432	9.184
1085	9.9463	9.1865
1086	9.9493	9.189
1087	9.9523	9.1915
1088	9.9553	9.1941
1089	9.9583	9.1966
1090	9.9613	9.1991
1091	9.9643	9.2016
1092	9.9674	9.2041
1093	9.9704	9.2067
1094	9.9734	9.2092
1095	9.9764	9.2117
1096	9.9794	9.2143
1097	9.9824	9.2168
1098	9.9855	9.2193
1099	9.9885	9.2219
1100	9.9915	9.2244
1101	9.9945	9.227
1102	9.9975	9.2295
1103	10.001	9.232
